Run p Disp_sta Disp_mob Diff_disp Landscape Gendiv_t0 Gendiv_t50 Gendiv_loss Colon_npatches Colon_t Colon_rate Colon_sdrate Colon_meanrate Colon_CV gendivlossSouth gendivlossNortheast gendivlossNorthwest Meangendivloss sdgendivloss cvgendivloss Ae_t0 Ae_t50 Ae_loss AelossSouth AelossNortheast AelossNorthwest MeanAeloss sdAeloss CVAeloss
LHS_45 0.33 0.99 49.04 65.01 Continuous 0.4917 0.490786456 0.000913544 229 8 28.625 4.832075986 19.95833333 0.242108191 -0.000870251 -0.000949659 0.001151344 -0.000222855 0.001190754 -5.343172131 1.98991313 1.965508213 0.024404917 0.002531512 0.00493455 0.012153168 0.006539743 0.005007649 0.765725599
LHS_46 0.58 3.36 6.67 15.32 Patchy_25 0.5009 0.391182032 0.109717968 143 48 2.979166667 1.386582112 2.201388889 0.629866953 0.018235413 0.085685739 0.23117438 0.11169851 0.108826693 0.974289563 1.991224673 1.810240311 0.180984361 0.058530422 0.251075531 0.523541037 0.277715663 0.233647149 0.841317867
LHS_47 0.37 2.82 6.91 70.25 Patchy_25 0.4941 0.402553167 0.091546833 158 50 3.16 1.187646287 2.428888889 0.488966907 0.019881722 0.068216168 0.173863463 0.087320451 0.078748488 0.901833269 1.989442031 1.814223144 0.175218887 0.05167359 0.198482662 0.42421556 0.224790604 0.187659161 0.834817639
LHS_48 0.5 2.77 16.98 53.97 Patchy_25 0.4861 0.482670675 0.003429325 171 22 7.772727273 2.91110581 6.138888889 0.474207281 -0.001910216 0.002631416 0.01408962 0.00493694 0.008245318 1.670127181 1.989074016 1.962169307 0.02690471 0.002830779 0.016886229 0.057687073 0.02580136 0.028494085 1.104363684
LHS_49 0.36 1.56 9.97 56.37 Patchy_25 0.4978 0.434769433 0.063030567 171 38 4.5 2.139604834 3.862865497 0.553890586 0.002860028 0.026755956 0.068606033 0.032740673 0.033279076 1.016444482 1.987490733 1.873435693 0.114055041 0.017850536 0.09662681 0.220061034 0.111512793 0.101923823 0.914010133
LHS_5 0.53 1.59 35.76 94.66 Patchy_25 0.4838 0.490492841 -0.006692841 171 12 14.25 6.045161824 12.02777778 0.502600059 0.006266767 0.008701246 0.012910344 0.009292786 0.003361059 0.361684801 1.990881762 1.97040667 0.020475091 -0.001172409 0.0049838 0.021385377 0.008398923 0.01166022 1.388299445
LHS_50 0.61 3.85 48.05 3.68 Patchy_50 0.4993 0.490240824 0.009059176 114 10 11.4 4.593030146 8.355555556 0.549697757 -0.001251015 -0.000309274 0.000750033 -0.000270086 0.001001099 -3.706600654 1.990301262 1.967032246 0.023269016 -0.00030495 0.004359774 0.006846587 0.003633804 0.003630619 0.999123598
LHS_51 0.49 1.4 8.23 66.15 Patchy_50 0.4961 0.393496043 0.102603957 68 42 1.619047619 1.190961067 1.32481203 0.898966072 -0.014273276 0.148052442 0.351845529 0.161874898 0.183450375 1.133284879 1.98812493 1.810889117 0.177235813 -0.044589661 0.400061698 0.69004988 0.348507306 0.37002325 1.061737426
LHS_52 0.75 0.32 6.24 90.66 Patchy_25 0.4947 0.326151016 0.168548984 88 50 1.76 0.608888252 1.035757576 0.587867534 0.068957526 0.235712856 0.352084598 0.218918326 0.142308738 0.65005402 1.990907525 1.786958976 0.203948549 0.183995894 0.468921785 0.636728228 0.429881969 0.22887709 0.532418445
LHS_53 0.25 3.48 23.89 53.14 Continuous 0.4847 0.488583155 -0.003883155 229 14 16.35714286 9.423209379 14.625 0.644322009 -0.002280849 0.000900889 0.004845039 0.001155026 0.003569735 3.09061003 1.990198274 1.960933299 0.029264974 -0.003448395 0.007875866 0.022235347 0.008887606 0.012871727 1.448278349
LHS_54 0.33 3.92 28.34 40.39 Patchy_25 0.4913 0.489407123 0.001892877 171 14 12.21428571 6.438895296 11.63492063 0.553411192 -0.004619646 -0.004018579 -0.000589333 -0.003075853 0.002174259 -0.706880252 1.990939236 1.966074004 0.024865232 0.00145267 0.006959948 0.020400508 0.009604375 0.009746789 1.014828005
LHS_55 0.72 3.59 11.66 30.45 Continuous 0.4957 0.456382229 0.039317771 229 36 6.361111111 2.817112245 5.248148148 0.53678215 0.000360238 0.019752009 0.050799744 0.02363733 0.025443226 1.076400156 1.989679532 1.89895032 0.090729212 0.005710174 0.076102172 0.172788477 0.084866941 0.083883286 0.988409445
LHS_56 0.38 1.36 13 12.22 Patchy_25 0.4863 0.470759386 0.015540614 171 32 5.34375 1.810533336 4.246527778 0.426356174 0.000883859 0.013799559 0.032250546 0.015644655 0.015764535 1.007662699 1.991720418 1.931954214 0.059766204 0.002961918 0.046566262 0.109349679 0.052959286 0.053481231 1.009855576
LHS_57 0.66 1.84 27.13 25.16 Patchy_50 0.4965 0.469803848 0.026696152 114 18 6.333333333 5.902008447 6.711111111 0.879438345 0.005267957 0.019468491 0.032866587 0.019201011 0.013801259 0.718777697 1.988627042 1.919790442 0.0688366 -0.001524448 0.056568414 0.101762345 0.052268771 0.051777462 0.99060035
LHS_58 0.31 3.08 22.63 52.29 Patchy_50 0.4925 0.48069031 0.01180969 114 14 8.142857143 5.408484139 7.30952381 0.739922912 0.011900381 0.019969368 0.031913897 0.021261215 0.010069104 0.473590251 1.989632028 1.949278869 0.040353158 0.00181241 0.03096435 0.069607816 0.034128192 0.034008259 0.996485823
LHS_59 0.64 3.05 17.55 83.69 Patchy_25 0.4912 0.477674186 0.013525814 171 24 7.125 3.022580912 6.013888889 0.502600059 -0.007672678 -0.000868638 0.012121188 0.00119329 0.010056736 8.427735507 1.989384644 1.951407826 0.037976817 -0.017104387 0.005551994 0.054102362 0.014183323 0.036379598 2.564955852
LHS_6 0.62 1.66 32.57 32.33 Continuous 0.4969 0.488382248 0.008517752 229 12 19.08333333 9.028728582 15.15277778 0.595846433 0.001356016 0.006172712 0.007955756 0.005161495 0.003414098 0.661455239 1.992359302 1.962226482 0.03013282 -0.001390837 0.02007139 0.025022708 0.014567754 0.014040525 0.963808533
LHS_60 0.74 3.55 39.11 46.45 Continuous 0.4874 0.492384599 -0.004984599 229 12 19.08333333 8.115628499 16.13888889 0.502861663 -0.00000523228 0.001865936 0.003571806 0.001810836 0.001789155 0.988027072 1.993139613 1.973802065 0.019337549 -0.001222557 0.005081403 0.011230562 0.005029803 0.00622672 1.237965099
LHS_61 0.46 0.9 14.88 76.41 Continuous 0.4987 0.475575794 0.023124206 229 28 8.178571429 4.528866221 7.523809524 0.601937916 -0.000860139 0.011645035 0.018815668 0.009866855 0.0099577 1.009207151 1.990055692 1.935172801 0.054882891 -0.002693157 0.045433192 0.073497457 0.038745831 0.038533012 0.994507309
LHS_62 0.46 0.88 33.86 59.56 Continuous 0.5026 0.489559576 0.013040424 229 12 19.08333333 0.834721067 11.88888889 0.070210183 0.00451317 0.007548317 0.012036083 0.008032523 0.003784758 0.471179239 1.991464583 1.966196609 0.025267973 -0.012381373 -0.000521875 0.015474764 0.000857172 0.013979178 16.30848854
LHS_63 0.47 0.93 18.99 99.17 Patchy_50 0.5029 0.462909281 0.039990719 114 26 4.384615385 2.574506138 3.801282051 0.677273116 0.00050744 0.027232542 0.040141138 0.02262704 0.02021424 0.893366524 1.990649917 1.915063291 0.075586626 -0.013394409 0.079068798 0.123256814 0.062977068 0.069732324 1.107265341
LHS_64 0.5 1.94 7.42 5.57 Continuous 0.4932 0.430492601 0.062707399 227 50 4.54 2.136691864 3.908589744 0.546665678 0.001033094 0.038339397 0.086118591 0.041830361 0.042650036 1.019595231 1.991543905 1.841443831 0.150100074 0.013111586 0.13654712 0.273621222 0.141093309 0.130314307 0.923603728
LHS_65 0.48 1.64 19.2 87.03 Patchy_50 0.496 0.460340861 0.035659139 114 24 4.75 2.408871528 3.986111111 0.604316202 -0.008821084 0.019251866 0.037802589 0.01607779 0.023473342 1.459985569 1.988154575 1.897376001 0.090778574 -0.013387999 0.07995781 0.142395013 0.069654942 0.078400883 1.125560967
LHS_66 0.3 3.53 27.33 38.51 Continuous 0.4891 0.491451215 -0.002351215 229 14 16.35714286 9.423209379 14.625 0.644322009 0.00362775 0.005261066 0.007295797 0.005394871 0.00183768 0.340634712 1.98791151 1.97064209 0.01726942 -0.004258666 0.002582485 0.012245839 0.003523219 0.00829237 2.353634458
LHS_67 0.66 0.62 10.9 39.28 Patchy_25 0.5082 0.427189808 0.081010192 161 50 3.22 1.683097444 2.807619048 0.599475006 0.00839866 0.042598241 0.11636701 0.05578797 0.055179415 0.989091646 1.988296885 1.840397074 0.147899811 0.036406408 0.152581772 0.320181394 0.169723191 0.142661949 0.840556605
LHS_68 0.34 1.19 43.82 18.12 Continuous 0.4974 0.49298888 0.00441112 229 10 22.9 7.502987059 16.87777778 0.444548279 -0.001115267 -0.001067067 -0.000690312 -0.000957549 0.000232685 -0.243000989 1.990061632 1.973700812 0.01636082 -0.000982282 -0.001690481 0.002305183 -0.000122527 0.002132069 -17.40087026
LHS_69 0.76 2.75 42.95 66.99 Patchy_25 0.4984 0.488330957 0.010069043 171 12 14.25 6.045161824 12.02777778 0.502600059 -0.004687415 -0.002174047 0.003250735 -0.001203576 0.004057083 -3.370858053 1.990830236 1.962590008 0.028240228 -0.002057564 0.007496711 0.027579524 0.011006224 0.015127021 1.374406055
LHS_7 0.71 0.69 21.29 18.99 Continuous 0.4886 0.469289811 0.019310189 229 24 9.541666667 4.30390622 7.787698413 0.552654455 -0.009568617 0.003407589 0.02728503 0.007041334 0.018693606 2.6548387 1.990984821 1.925233385 0.065751436 -0.007122925 0.035593846 0.119547411 0.049339444 0.064444159 1.306138735
LHS_70 0.74 0.35 10.72 52.92 Patchy_50 0.4933 0.347039546 0.146260454 76 50 1.52 0.952694643 1.150833333 0.827830248 0.017849265 0.167454835 0.319416219 0.168240106 0.15078501 0.8962489 1.990935272 1.731848955 0.259086317 0.052581725 0.420175913 0.638482186 0.370413275 0.296103154 0.799385913
LHS_71 0.42 0.65 18.2 84.16 Continuous 0.494 0.461009854 0.032990146 229 24 9.541666667 4.057814249 8.069444444 0.502861663 0.00597171 0.012860454 0.05109437 0.023308845 0.024308234 1.042875974 1.989277793 1.905255868 0.084021924 0.01017177 0.04134287 0.165462449 0.072325696 0.082150779 1.135844972
LHS_72 0.63 3.86 27.85 27.35 Continuous 0.4934 0.489931934 0.003468066 229 16 14.3125 9.764879138 14.22916667 0.686257978 0.0000324219 0.001655925 0.007416012 0.003034786 0.003880115 1.278546549 1.992111239 1.968810217 0.023301022 -0.007824634 0.001055281 0.020031339 0.004420662 0.014229658 3.218897436
LHS_73 0.68 0.43 47.88 50.66 Patchy_25 0.4969 0.478574316 0.018325684 171 14 12.21428571 1.254771694 8.468253968 0.148173602 -0.003909642 0.006802859 0.012871944 0.005255054 0.008497186 1.616955198 1.991756121 1.941672135 0.050083986 -0.00544913 0.029839701 0.052903265 0.025764612 0.029388863 1.140667776
LHS_74 0.61 1.62 24.1 83.04 Patchy_50 0.4945 0.479744349 0.014755651 114 20 5.7 2.117978596 4.333333333 0.488764291 0.003125808 0.009202406 0.01952856 0.010618925 0.008292615 0.780927931 1.990645955 1.950130132 0.040515822 0.000985481 0.03173117 0.063721202 0.032145951 0.031369917 0.975859043
LHS_75 0.69 2.64 28.91 19.94 Patchy_50 0.4939 0.480780976 0.013119024 114 18 6.333333333 5.67972352 6.944444444 0.817880187 -0.002635116 0.005851751 0.014983825 0.00606682 0.008811439 1.452398296 1.987603318 1.950445314 0.037158004 -0.004455258 0.036790128 0.063413657 0.031916176 0.034195964 1.071430496
LHS_76 0.69 2.83 14.04 8.88 Continuous 0.5023 0.47113662 0.03116338 229 32 7.15625 4.882439569 7.114583333 0.686257978 -0.002791225 0.006748994 0.028742443 0.010900071 0.016171476 1.483612006 1.991307941 1.933594856 0.057713084 0.000392497 0.041243634 0.114154297 0.051930143 0.057628881 1.109738537
LHS_77 0.34 2.62 34.33 43.66 Continuous 0.4948 0.494644437 0.000155563 229 12 19.08333333 8.115628499 16.13888889 0.502861663 -0.000437947 0.001003523 0.001254617 0.000606731 0.000913387 1.505423461 1.991309923 1.979715285 0.011594638 -0.001784738 -0.00120722 0.00367736 0.000228468 0.003000754 13.13426794
LHS_78 0.78 0.85 26.71 74.64 Continuous 0.4986 0.472290654 0.026309346 229 22 10.40909091 3.908579463 8.237373737 0.474493399 -0.005247698 0.004808231 0.021369963 0.006976832 0.013440688 1.926474384 1.989210522 1.931270566 0.057939956 0.000117372 0.041591672 0.099378092 0.047029045 0.049853249 1.060052322
LHS_79 0.77 0.4 43.23 16.52 Continuous 0.4882 0.481743643 0.006456357 229 18 12.72222222 3.181914233 9.07962963 0.350445378 -0.007156335 0.001949366 0.004627987 -0.000192994 0.006177365 -32.00809076 1.990818346 1.956291919 0.034526426 -0.003193575 0.024469557 0.034851697 0.018709226 0.019665877 1.051132574
LHS_8 0.28 1.64 44.32 71.38 Continuous 0.4938 0.494193472 -0.000393472 229 8 28.625 4.832075986 19.95833333 0.242108191 0.001292654 0.001681299 0.001842497 0.001605483 0.000282653 0.176055045 1.988771397 1.976609123 0.012162274 0.000976663 0.002859159 0.006565636 0.003467152 0.002843659 0.82017133
LHS_80 0.37 0.86 12.3 40.68 Continuous 0.4943 0.471004324 0.023295676 229 30 7.633333333 2.346689206 5.790277778 0.405280938 0.003500916 0.019505202 0.032610521 0.01853888 0.014578841 0.786392765 1.988931596 1.934572578 0.054359018 0.000996759 0.058574755 0.10559086 0.055054125 0.052385853 0.95153367
LHS_81 0.52 0.36 32.33 44.5 Continuous 0.4967 0.481255265 0.015444735 229 18 12.72222222 2.767841023 9.671296296 0.286191317 0.003224103 0.014859001 0.01906344 0.012382181 0.008205006 0.662646264 1.990253727 1.944340568 0.045913159 0.000374462 0.037338249 0.053928138 0.03054695 0.027415148 0.897475808
LHS_82 0.45 1.96 31.88 73.97 Patchy_25 0.4954 0.489665067 0.005734933 171 12 14.25 6.045161824 12.02777778 0.502600059 0.000705505 0.002794641 0.005776292 0.003092146 0.002548451 0.824169082 1.988111096 1.968375612 0.019735484 0.002432455 0.004468201 0.016916047 0.007938901 0.007840786 0.987641274
LHS_83 0.57 1.67 43.9 36.79 Patchy_50 0.4984 0.48409028 0.01430972 114 10 11.4 4.593030146 8.355555556 0.549697757 -0.00143195 0.007041059 0.008901137 0.004836749 0.005507941 1.138769259 1.990647936 1.948355952 0.042291984 -0.000352035 0.03462649 0.045655011 0.026643156 0.024020039 0.901546341
LHS_84 0.66 3.2 22.49 33.16 Patchy_50 0.499 0.469830686 0.029169314 114 20 5.7 6.150120444 6.427777778 0.956803526 -0.001500269 0.018617728 0.030257934 0.015791798 0.016066589 1.017400905 1.987518385 1.921159473 0.066358912 -0.010850606 0.060404175 0.102028095 0.050527221 0.05708385 1.12976429
LHS_85 0.38 1.44 16.72 38.27 Patchy_50 0.4997 0.46788979 0.03181021 114 24 4.75 2.408871528 3.986111111 0.604316202 0.009102081 0.020782761 0.036391349 0.022092064 0.013691667 0.619755003 1.989291643 1.929856182 0.059435461 0.004019737 0.054238775 0.107554836 0.055271116 0.051775269 0.936750927
LHS_86 0.39 1 23.53 53.43 Continuous 0.4974 0.488158585 0.009241415 229 16 14.3125 2.974448478 9.3875 0.316852035 -0.001356268 0.004808992 0.009618518 0.004357081 0.005501331 1.262618678 1.988004382 1.962796217 0.025208164 -0.001392764 0.017181371 0.037690454 0.017826354 0.01954959 1.096667918
LHS_87 0.44 3.28 29.17 24.05 Patchy_25 0.4991 0.48741347 0.01168653 171 14 12.21428571 6.438895296 11.63492063 0.553411192 -0.003266841 0.001182384 0.005748249 0.001221264 0.004507671 3.690988179 1.989612235 1.958525663 0.031086571 -0.002189463 0.008490242 0.026032787 0.010777855 0.014249517 1.322110597
LHS_88 0.7 0.8 30.08 73 Patchy_25 0.4956 0.482517629 0.013082371 171 20 8.55 2.531962348 6.583333333 0.384601876 -0.003057062 0.004645233 0.008345654 0.003311275 0.005817222 1.756792009 1.990826273 1.95528892 0.035537352 -0.005935412 0.024501319 0.040913033 0.019826314 0.023771537 1.198989234
LHS_89 0.74 1.33 17.34 21.2 Continuous 0.4929 0.470780917 0.022119083 229 28 8.178571429 4.528866221 7.523809524 0.601937916 0.004261595 0.019016298 0.035844229 0.019707374 0.015802654 0.801865052 1.991089873 1.935137801 0.055952072 0.004939655 0.061807006 0.120234568 0.062327077 0.057649216 0.924946576
LHS_9 0.27 1.18 37.28 79.21 Patchy_50 0.5085 0.490088839 0.018411161 114 10 11.4 4.593030146 8.355555556 0.549697757 -0.00276821 -0.000163284 0.003053745 0.0000407502 0.002916335 71.56619782 1.989358919 1.966689787 0.022669132 0.00380939 0.012716934 0.027598841 0.014708388 0.012019106 0.817159962
LHS_90 0.69 0.3 48.38 51.48 Continuous 0.4939 0.480054447 0.013845553 229 16 14.3125 2.416037993 9.979166667 0.242108191 -0.001709931 0.003239875 0.00880102 0.003443655 0.005258438 1.526993415 1.987164902 1.949528217 0.037636685 0.008914604 0.034438134 0.051355973 0.03156957 0.021365602 0.676778348
LHS_91 0.42 1.52 41.32 69.68 Patchy_50 0.4935 0.491083996 0.002416004 114 10 11.4 4.593030146 8.355555556 0.549697757 0.004899738 0.007113598 0.006585609 0.006199648 0.001156295 0.186509757 1.990836181 1.9722721 0.018564081 0.00332555 0.009199356 0.010186249 0.007570385 0.003709105 0.489949288
LHS_92 0.78 2.87 30.57 29.84 Patchy_25 0.497 0.483624981 0.013375019 171 16 10.6875 1.799522506 7.4375 0.241952606 -0.004907647 0.001478286 0.006516283 0.001028974 0.005725204 5.563993479 1.989998269 1.954375235 0.035623033 -0.004105254 0.020630127 0.040185813 0.018903562 0.022195955 1.174167843
LHS_93 0.47 3.13 42.72 41.12 Patchy_50 0.4932 0.486953692 0.006246308 114 10 11.4 4.593030146 8.355555556 0.549697757 -0.001484553 0.002070259 0.005710849 0.002098852 0.003597786 1.714168778 1.990517176 1.955052803 0.035464373 0.002385322 0.014027978 0.023662142 0.013358481 0.010654198 0.79756062
LHS_94 0.44 2.33 29.78 59.15 Continuous 0.5028 0.491249576 0.011550424 229 12 19.08333333 9.028728582 15.15277778 0.595846433 -0.002641743 -0.000411866 0.002683516 -0.000123365 0.002674326 -21.67824602 1.991373371 1.970477547 0.020895824 0.000192928 0.010505308 0.023374618 0.011357618 0.011614323 1.022602024
LHS_95 0.73 3.32 17.15 66.48 Patchy_25 0.4899 0.467737747 0.022162253 171 28 6.107142857 3.373629729 5.607142857 0.601666449 -0.002698296 0.01006065 0.026561871 0.011308075 0.014669915 1.297295471 1.990103217 1.923577362 0.066525855 0.006099327 0.053285652 0.109789126 0.056391368 0.051914619 0.92061287
LHS_96 0.32 2.18 37.4 45.89 Patchy_50 0.4913 0.488076155 0.003223845 114 10 11.4 4.593030146 8.355555556 0.549697757 0.000224777 0.005871618 0.010409409 0.005501935 0.00510237 0.927377401 1.991585551 1.959072891 0.03251266 -0.000234364 0.016841747 0.029950036 0.01551914 0.015135603 0.975286207
LHS_97 0.4 3.82 39.6 45.29 Patchy_25 0.4896 0.491215134 -0.001615134 171 10 17.1 5.587320301 12.57777778 0.444221579 0.001334922 0.001835234 0.003218195 0.00212945 0.000975501 0.458099877 1.98849457 1.968070379 0.020424192 -0.000303692 0.002557042 0.009539424 0.003930925 0.005063338 1.288078226
LHS_98 0.37 0.03 48.58 9.02 Continuous 0.4915 0.467347074 0.024152926 229 20 11.45 1.331283146 7.022222222 0.189581461 0.000661472 0.006957696 0.015357846 0.007659005 0.007373244 0.962689617 1.991494328 1.943408816 0.048085512 0.018822619 0.040910236 0.070405086 0.043379314 0.025879722 0.596591311
LHS_99 0.77 1.92 40.65 32.96 Patchy_25 0.4933 0.489134997 0.004165003 171 12 14.25 6.045161824 12.02777778 0.502600059 0.001043593 0.003443691 0.0083326 0.004273295 0.003714645 0.869269515 1.99152209 1.965809474 0.025712617 0.001694545 0.018683484 0.031086859 0.017154963 0.014755653 0.860139064
